Date_ter,iyear,imonth,iday,country_txt,provstate,latitude,longitude,attacktype1_txt
12/14/1994,1994,12,14,United States,New York,42.651445,-73.755254,Hostage Taking (Barricade Incident)
4/19/2013,2013,4,19,United States,Massachusetts,42.370888,-71.182911,Hijacking
3/31/2003,2003,3,31,United States,California,33.890884,-117.261733,Facility/Infrastructure Attack
4/15/2013,2013,4,15,United States,Massachusetts,42.350265,-71.080976,Bombing/Explosion
4/15/2013,2013,4,15,United States,Massachusetts,42.350265,-71.080976,Bombing/Explosion
6/18/1999,1999,6,18,United States,California,38.579065,-121.491014,Facility/Infrastructure Attack
5/3/2002,2002,5,3,United States,Iowa,42.514446,-90.751516,Bombing/Explosion
5/3/2002,2002,5,3,United States,Iowa,42.443889,-91.009444,Bombing/Explosion
5/3/2002,2002,5,3,United States,Iowa,42.108337,-91.285159,Bombing/Explosion
5/3/2002,2002,5,3,United States,Indiana,39.16659,-86.534244,Bombing/Explosion
5/3/2002,2002,5,3,United States,Iowa,41.658086,-90.584582,Bombing/Explosion
5/3/2002,2002,5,3,United States,Illinois,42.095023,-89.97818,Bombing/Explosion
5/3/2002,2002,5,3,United States,Illinois,41.809751,-89.965119,Bombing/Explosion
5/3/2002,2002,5,3,United States,Illinois,42.317791,-90.221517,Bombing/Explosion
1/1/1997,1997,1,1,United States,Oklahoma,36.149745,-95.993334,Facility/Infrastructure Attack
1/1/1997,1997,1,1,United States,Oklahoma,36.149745,-95.993334,Facility/Infrastructure Attack
1/1/1997,1997,1,1,United States,Oklahoma,36.149745,-95.993334,Facility/Infrastructure Attack
12/31/1994,1995,1,0,United States,New Mexico,35.08418,-106.648639,Facility/Infrastructure Attack
12/31/1994,1995,1,0,United States,New Mexico,35.08418,-106.648639,Facility/Infrastructure Attack
12/31/1994,1995,1,0,United States,New Mexico,35.08418,-106.648639,Facility/Infrastructure Attack
6/10/2009,2009,6,10,United States,District of Columbia,38.908642,-77.015381,Armed Assault
10/19/2001,2001,10,19,United States,New York,40.697132,-73.931351,Unarmed Assault
3/4/2010,2010,3,4,United States,Virginia,38.878742,-77.100006,Armed Assault
10/2/2001,2001,10,2,United States,Florida,26.368306,-80.128932,Unarmed Assault
10/9/2001,2001,10,9,United States,District of Columbia,38.908642,-77.015381,Unarmed Assault
10/12/2001,2001,10,12,United States,New York,40.697132,-73.931351,Unarmed Assault
10/15/2001,2001,10,15,United States,District of Columbia,38.908642,-77.015381,Unarmed Assault
10/15/2001,2001,10,15,United States,New York,40.697132,-73.931351,Unarmed Assault
10/18/2001,2001,10,18,United States,New York,40.697132,-73.931351,Unarmed Assault
10/26/2001,2001,10,26,United States,District of Columbia,38.908642,-77.015381,Unarmed Assault
5/26/2008,2008,5,26,United States,Oregon,42.32356,-122.875614,Facility/Infrastructure Attack
6/18/1999,1999,6,18,United States,California,38.609823,-121.353164,Facility/Infrastructure Attack
6/18/1999,1999,6,18,United States,California,38.586157,-121.39274,Facility/Infrastructure Attack
12/25/2009,2009,12,25,United States,Michigan,42.331685,-83.047924,Bombing/Explosion
9/11/2001,2001,9,11,United States,New York,40.697132,-73.931351,Hijacking
9/11/2001,2001,9,11,United States,New York,40.697132,-73.931351,Hijacking
9/11/2001,2001,9,11,United States,Virginia,38.878742,-77.100006,Hijacking
9/11/2001,2001,9,11,United States,Pennsylvania,40.018464,-78.907197,Hijacking
7/1/1973,1973,7,1,United States,Maryland,38.98637,-77.096919,Assassination
5/22/1982,1982,5,22,United States,Connecticut,41.05182,-73.542234,Assassination
10/26/1972,1972,10,26,United States,Texas,29.813822,-95.365295,Armed Assault
2/23/1998,1998,2,23,United States,New York,43.233838,-77.571695,Facility/Infrastructure Attack
9/18/1971,1971,9,18,United States,New Jersey,40.617623,-74.417061,Armed Assault
12/8/1974,1974,12,8,United States,Florida,25.774591,-80.214195,Bombing/Explosion
9/30/1980,1980,9,30,United States,Arizona,33.44826,-112.075774,Facility/Infrastructure Attack
2/24/1974,1974,2,24,United States,Colorado,40.008321,-105.285048,Bombing/Explosion
4/26/1976,1976,4,26,United States,California,34.081074,-118.394081,Bombing/Explosion
6/3/1974,1974,6,3,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
2/4/1976,1976,2,4,United States,California,37.55765,-120.913774,Facility/Infrastructure Attack
6/25/1981,1981,6,25,United States,California,33.835849,-118.340629,Facility/Infrastructure Attack
9/28/1974,1974,9,28,United States,New Jersey,40.73197,-74.174184,Bombing/Explosion
7/29/1983,1983,7,29,United States,Oregon,45.511795,-122.675629,Bombing/Explosion
2/5/2008,2008,2,5,United States,California,34.097866,-118.407379,Facility/Infrastructure Attack
4/19/1987,1987,4,19,United States,Montana,46.87278,-113.996234,Bombing/Explosion
8/11/2014,2014,8,11,United States,Texas,33.15407,-97.064381,Bombing/Explosion
7/28/1983,1983,7,28,United States,Alabama,32.37578,-86.303036,Facility/Infrastructure Attack
8/21/1999,1999,8,21,United States,Massachusetts,42.310129,-71.655451,Unarmed Assault
7/30/1994,1994,7,30,United States,Virginia,38.88549,-77.173624,Facility/Infrastructure Attack
8/20/1981,1981,8,20,United States,California,34.097866,-118.407379,Bombing/Explosion
9/12/1981,1981,9,12,United States,New York,40.697132,-73.931351,Bombing/Explosion
4/28/1982,1982,4,28,United States,New York,40.697132,-73.931351,Bombing/Explosion
5/26/1982,1982,5,26,United States,California,34.097866,-118.407379,Bombing/Explosion
2/23/1984,1984,2,23,United States,New York,40.697132,-73.931351,Bombing/Explosion
11/28/1987,1987,11,28,United States,California,37.675245,-121.757829,Bombing/Explosion
2/26/1992,1992,2,26,United States,New York,40.697132,-73.931351,Bombing/Explosion
4/5/1982,1982,4,5,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
9/11/1981,1981,9,11,United States,Florida,25.774591,-80.214195,Bombing/Explosion
5/10/1975,1975,5,10,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
1/30/1980,1980,1,30,United States,New Jersey,40.769142,-74.031174,Bombing/Explosion
11/12/1996,1996,11,12,United States,Minnesota,44.820491,-93.306364,Facility/Infrastructure Attack
4/5/2001,2001,4,5,United States,Washington,48.194295,-122.126414,Facility/Infrastructure Attack
6/27/1975,1975,6,27,United States,South Dakota,43.878581,-103.45906,Bombing/Explosion
9/2/2002,2002,9,2,United States,Michigan,42.37199,-83.467919,Facility/Infrastructure Attack
3/20/2007,2007,3,20,United States,Colorado,39.758968,-104.876305,Facility/Infrastructure Attack
6/12/2001,2001,6,12,United States,Arizona,32.345634,-110.943212,Facility/Infrastructure Attack
5/19/1972,1972,5,19,United States,California,33.876161,-117.869263,Facility/Infrastructure Attack
2/14/1991,1991,2,14,United States,Ohio,39.96196,-83.002984,Facility/Infrastructure Attack
2/23/1991,1991,2,23,United States,Ohio,39.96196,-83.002984,Facility/Infrastructure Attack
4/14/1995,1995,4,14,United States,New York,43.038712,-76.073792,Facility/Infrastructure Attack
6/10/1995,1995,6,10,United States,Utah,40.733502,-111.89398,Facility/Infrastructure Attack
11/1/1999,1999,11,1,United States,Washington,47.610786,-122.331306,Facility/Infrastructure Attack
3/24/2002,2002,3,24,United States,Pennsylvania,42.129445,-80.085239,Facility/Infrastructure Attack
6/5/2003,2003,6,5,United States,California,39.728352,-121.837348,Facility/Infrastructure Attack
3/21/2007,2007,3,21,United States,Colorado,39.758968,-104.876305,Facility/Infrastructure Attack
4/9/2000,2000,4,9,United States,Arizona,33.44826,-112.075774,Facility/Infrastructure Attack
10/20/2000,2000,10,20,United States,Arizona,33.44826,-112.075774,Facility/Infrastructure Attack
12/10/2000,2000,12,10,United States,Arizona,33.44826,-112.075774,Facility/Infrastructure Attack
12/20/2000,2000,12,20,United States,Arizona,33.44826,-112.075774,Facility/Infrastructure Attack
1/18/2001,2001,1,18,United States,Arizona,33.494,-111.920694,Facility/Infrastructure Attack
1/29/1989,1989,1,29,United States,California,38.445464,-121.823296,Facility/Infrastructure Attack
6/3/2003,2003,6,3,United States,California,39.745155,-121.79361,Facility/Infrastructure Attack
6/1/2003,2003,6,1,United States,Michigan,42.75248,-83.032269,Facility/Infrastructure Attack
8/18/2002,2002,8,18,United States,Michigan,42.280826,-83.743038,Facility/Infrastructure Attack
7/2/2000,2000,7,2,United States,Indiana,39.01737,-85.760763,Facility/Infrastructure Attack
7/24/2001,2001,7,24,United States,Nevada,38.962408,-119.939903,Facility/Infrastructure Attack
2/28/1974,1974,3,0,United States,Colorado,40.007581,-105.265942,Bombing/Explosion
2/28/1974,1974,3,0,United States,Colorado,40.014986,105.270546,Bombing/Explosion
12/3/1975,1975,12,3,United States,Florida,25.774591,-80.214195,Bombing/Explosion
12/3/1975,1975,12,3,United States,Florida,25.774591,-80.214195,Bombing/Explosion
12/3/1975,1975,12,3,United States,Florida,25.774591,-80.214195,Bombing/Explosion
12/3/1975,1975,12,3,United States,Florida,25.774591,-80.214195,Bombing/Explosion
3/11/2003,2003,3,11,United States,New Mexico,35.08418,-106.648639,Bombing/Explosion
3/11/2003,2003,3,11,United States,New Mexico,35.08418,-106.648639,Bombing/Explosion
3/11/2003,2003,3,11,United States,New Mexico,35.08418,-106.648639,Bombing/Explosion
1/7/2016,2016,1,7,United States,Pennsylvania,40.008171,-75.13549,Armed Assault
1/15/2016,2016,1,15,United States,New York,40.697132,-73.931351,Unarmed Assault
2/11/2016,2016,2,11,United States,Ohio,40.064024,-82.863818,Armed Assault
2/18/2016,2016,2,18,United States,Indiana,39.207489,-86.246998,Armed Assault
2/28/2016,2016,2,28,United States,California,34.605975,-117.829953,Armed Assault
3/30/2016,2016,3,30,United States,Massachusetts,42.691279,-71.438679,Facility/Infrastructure Attack
4/21/2016,2016,4,21,United States,Idaho,48.684131,-116.316826,Facility/Infrastructure Attack
4/26/2016,2016,4,26,United States,Massachusetts,42.7678,-71.04865,Facility/Infrastructure Attack
5/25/2016,2016,5,25,United States,Washington,45.672237,-122.658793,Facility/Infrastructure Attack
5/25/2016,2016,5,25,United States,California,37.664764,-120.994427,Facility/Infrastructure Attack
5/26/2016,2016,5,26,United States,Washington,45.710821,-122.635039,Facility/Infrastructure Attack
6/5/2016,2016,6,5,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/9/2016,2016,6,9,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/12/2016,2016,6,12,United States,Florida,28.519601,-81.376794,Hostage Taking (Barricade Incident)
6/18/2016,2016,6,18,United States,Nevada,36.211296,-115.247536,Assassination
6/19/2016,2016,6,19,United States,Virginia,39.111992,-78.193905,Bombing/Explosion
7/4/2016,2016,7,4,United States,Missouri,38.656298,-90.413024,Facility/Infrastructure Attack
7/5/2016,2016,7,5,United States,Missouri,38.70333,-90.248796,Facility/Infrastructure Attack
7/6/2016,2016,7,6,United States,Missouri,38.608081,-90.224879,Facility/Infrastructure Attack
7/7/2016,2016,7,7,United States,Texas,32.779578,-96.804259,Armed Assault
7/7/2016,2016,7,7,United States,Tennessee,36.58886,-82.185961,Armed Assault
7/7/2016,2016,7,7,United States,Texas,30.62228,-96.347518,Armed Assault
7/9/2016,2016,7,9,United States,Texas,29.406786,-98.481201,Armed Assault
7/17/2016,2016,7,17,United States,Louisiana,30.433483,-91.080857,Armed Assault
7/17/2016,2016,7,17,United States,Florida,29.200533,-81.034508,Facility/Infrastructure Attack
7/17/2016,2016,7,17,United States,Florida,28.011485,-82.373941,Facility/Infrastructure Attack
7/25/2016,2016,7,25,United States,Nevada,36.211296,-115.247536,Facility/Infrastructure Attack
7/25/2016,2016,7,25,United States,Nevada,36.211296,-115.247536,Facility/Infrastructure Attack
7/27/2016,2016,7,27,United States,Florida,27.987652,-82.550249,Facility/Infrastructure Attack
7/31/2016,2016,7,31,United States,Iowa,41.291673,-92.649359,Facility/Infrastructure Attack
8/1/2016,2016,8,1,United States,Iowa,41.703318,-93.057353,Facility/Infrastructure Attack
8/1/2016,2016,8,1,United States,Iowa,41.577354,-93.024003,Facility/Infrastructure Attack
8/4/2016,2016,8,4,United States,Florida,28.032289,-82.408025,Facility/Infrastructure Attack
8/5/2016,2016,8,5,United States,Florida,28.032289,-82.408025,Facility/Infrastructure Attack
8/9/2016,2016,8,9,United States,New York,41.154049,-73.990929,Bombing/Explosion
8/9/2016,2016,8,9,United States,New York,41.154049,-73.990929,Bombing/Explosion
8/10/2016,2016,8,10,United States,New York,42.095085,-76.059599,Facility/Infrastructure Attack
8/13/2016,2016,8,13,United States,New York,40.697132,-73.931351,Armed Assault
8/20/2016,2016,8,20,United States,Virginia,37.27097,-79.941427,Armed Assault
8/23/2016,2016,8,23,United States,Massachusetts,42.521477,-70.895532,Bombing/Explosion
9/2/2016,2016,9,2,United States,Nevada,36.197294,-115.131528,Facility/Infrastructure Attack
9/12/2016,2016,9,12,United States,Florida,27.374522,-80.337837,Facility/Infrastructure Attack
9/16/2016,2016,9,16,United States,Pennsylvania,40.008171,-75.13549,Armed Assault
9/17/2016,2016,9,17,United States,New Jersey,39.925457,-74.074757,Bombing/Explosion
9/17/2016,2016,9,17,United States,New York,40.697132,-73.931351,Bombing/Explosion
9/17/2016,2016,9,17,United States,New York,40.697132,-73.931351,Bombing/Explosion
9/17/2016,2016,9,17,United States,Minnesota,45.555575,-94.210178,Armed Assault
9/18/2016,2016,9,18,United States,New Jersey,40.666781,-74.215785,Bombing/Explosion
9/24/2016,2016,9,24,United States,Missouri,39.176086,-94.574127,Facility/Infrastructure Attack
10/3/2016,2016,10,3,United States,Nebraska,40.846274,-96.700467,Facility/Infrastructure Attack
10/3/2016,2016,10,3,United States,Nebraska,40.846244,-96.700429,Facility/Infrastructure Attack
10/4/2016,2016,10,4,United States,Indiana,39.825657,-86.227067,Armed Assault
10/9/2016,2016,10,9,United States,Florida,30.963733,-87.267362,Facility/Infrastructure Attack
10/13/2016,2016,10,13,United States,Indiana,39.826113,-86.227124,Armed Assault
10/15/2016,2016,10,15,United States,Iowa,41.578663,-93.022688,Facility/Infrastructure Attack
10/16/2016,2016,10,16,United States,North Carolina,36.060668,-79.101578,Facility/Infrastructure Attack
11/8/2016,2016,11,8,United States,Iowa,42.670545,-95.143207,Facility/Infrastructure Attack
11/23/2016,2016,11,23,United States,New Mexico,35.091952,-106.586558,Facility/Infrastructure Attack
11/25/2016,2016,11,25,United States,Washington,47.154901,-122.368098,Facility/Infrastructure Attack
11/28/2016,2016,11,28,United States,Ohio,40.00329,-83.011421,Armed Assault
12/4/2016,2016,12,4,United States,District of Columbia,38.908642,-77.015381,Armed Assault
12/7/2016,2016,12,7,United States,California,34.053546,-117.181537,Facility/Infrastructure Attack
12/15/2016,2016,12,15,United States,Texas,32.776664,-96.796988,Assassination
4/23/1984,1984,4,23,United States,Washington,47.610786,-122.331306,Facility/Infrastructure Attack
4/26/1984,1984,4,26,United States,Virginia,36.846825,-76.285069,Hostage Taking (Barricade Incident)
4/29/1984,1984,4,29,United States,Idaho,43.618518,-116.214619,Bombing/Explosion
5/12/1984,1984,5,12,United States,Oregon,45.519015,-123.111169,Facility/Infrastructure Attack
5/28/1984,1984,5,28,United States,California,37.755363,-122.443352,Assassination
6/5/1984,1984,6,5,United States,Virginia,36.846825,-76.285069,Hostage Taking (Barricade Incident)
6/17/1984,1984,6,17,United States,Pennsylvania,40.008171,-75.13549,Facility/Infrastructure Attack
6/17/1984,1984,6,17,United States,Washington,47.610786,-122.331306,Bombing/Explosion
6/18/1984,1984,6,18,United States,Colorado,39.758968,-104.876305,Assassination
6/25/1984,1984,6,25,United States,Florida,30.420845,-87.217239,Bombing/Explosion
7/4/1984,1984,7,4,United States,California,33.835849,-118.340629,Facility/Infrastructure Attack
7/4/1984,1984,7,4,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
7/7/1984,1984,7,7,United States,Maryland,38.9767,-76.489934,Bombing/Explosion
7/15/1984,1984,7,15,United States,Oregon,45.601555,-121.183434,Unarmed Assault
7/19/1984,1984,7,19,United States,California,39.150935,-123.207904,Facility/Infrastructure Attack
8/1/1984,1984,8,1,United States,Colorado,39.758968,-104.876305,Facility/Infrastructure Attack
8/20/1984,1984,8,20,United States,Texas,29.813822,-95.365295,Facility/Infrastructure Attack
8/22/1984,1984,8,22,United States,New York,40.792751,-73.416299,Bombing/Explosion
8/29/1984,1984,8,29,United States,Oregon,45.601555,-121.183434,Unarmed Assault
9/7/1984,1984,9,7,United States,Texas,29.813822,-95.365295,Facility/Infrastructure Attack
9/7/1984,1984,9,7,United States,Texas,29.813822,-95.365295,Facility/Infrastructure Attack
9/8/1984,1984,9,8,United States,Texas,29.813822,-95.365295,Facility/Infrastructure Attack
9/9/1984,1984,9,9,United States,Oregon,45.601555,-121.183434,Unarmed Assault
9/9/1984,1984,9,9,United States,Texas,29.533365,-95.119139,Bombing/Explosion
9/13/1984,1984,9,13,United States,California,32.715695,-117.161719,Facility/Infrastructure Attack
9/13/1984,1984,9,13,United States,Georgia,33.764496,-84.432083,Facility/Infrastructure Attack
9/20/1984,1984,9,20,United States,Oregon,45.601555,-121.183434,Unarmed Assault
9/20/1984,1984,9,20,United States,Georgia,33.953195,-84.545879,Facility/Infrastructure Attack
9/26/1984,1984,9,26,United States,New York,40.697132,-73.931351,Bombing/Explosion
9/26/1984,1984,9,26,United States,New York,41.080075,-73.858649,Bombing/Explosion
10/15/1984,1984,10,15,United States,California,40.778829,-124.135167,Facility/Infrastructure Attack
11/3/1984,1984,11,3,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
11/11/1984,1984,11,11,United States,Texas,29.813822,-95.365295,Facility/Infrastructure Attack
11/19/1984,1984,11,19,United States,Maryland,39.081665,-77.15124,Bombing/Explosion
11/19/1984,1984,11,19,United States,Maryland,39.04303,-77.051003,Bombing/Explosion
12/24/1984,1984,12,24,United States,Maryland,38.84803,-76.923086,Bombing/Explosion
12/25/1984,1984,12,25,United States,Florida,30.420845,-87.217239,Bombing/Explosion
12/25/1984,1984,12,25,United States,Florida,30.420845,-87.217239,Bombing/Explosion
12/25/1984,1984,12,25,United States,Florida,30.420845,-87.217239,Bombing/Explosion
1/1/1985,1985,1,1,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
2/18/1985,1985,2,18,United States,New York,40.697132,-73.931351,Bombing/Explosion
2/22/1985,1985,2,22,United States,Texas,32.767133,-96.599114,Facility/Infrastructure Attack
2/23/1985,1985,2,23,United States,New York,40.697132,-73.931351,Bombing/Explosion
3/16/1985,1985,3,16,United States,California,32.715695,-117.161719,Facility/Infrastructure Attack
4/15/1985,1985,4,15,United States,New York,40.697132,-73.931351,Unarmed Assault
4/22/1985,1985,4,22,United States,California,33.987545,-118.472154,Bombing/Explosion
5/15/1985,1985,5,15,United States,California,37.874043,-122.280022,Bombing/Explosion
5/15/1985,1985,5,15,United States,California,34.097866,-118.407379,Bombing/Explosion
6/2/1985,1985,6,2,United States,Ohio,41.479561,-81.675461,Facility/Infrastructure Attack
6/13/1985,1985,6,13,United States,Washington,47.307307,-122.228441,Bombing/Explosion
6/22/1985,1985,6,22,United States,Texas,29.813822,-95.365295,Bombing/Explosion
8/7/1985,1985,8,7,United States,Massachusetts,42.279265,-71.149497,Bombing/Explosion
8/15/1985,1985,8,15,United States,New Jersey,40.916465,-74.171084,Assassination
8/17/1985,1985,8,17,United States,Massachusetts,42.36679,-71.106019,Bombing/Explosion
8/20/1985,1985,8,20,United States,New York,40.697132,-73.931351,Bombing/Explosion
8/20/1985,1985,8,20,United States,New York,40.697132,-73.931351,Bombing/Explosion
9/6/1985,1985,9,6,United States,New York,40.778737,-73.230184,Bombing/Explosion
9/27/1985,1985,9,27,United States,New York,40.697132,-73.931351,Bombing/Explosion
10/11/1985,1985,10,11,United States,California,33.745573,-117.867834,Assassination
10/25/1985,1985,10,25,United States,North Carolina,35.2225,-80.837539,Facility/Infrastructure Attack
10/27/1985,1985,10,27,United States,Louisiana,30.443335,-91.186994,Facility/Infrastructure Attack
10/30/1985,1985,10,30,United States,Louisiana,30.443335,-91.186994,Facility/Infrastructure Attack
11/15/1985,1985,11,15,United States,Michigan,42.281875,-83.748479,Bombing/Explosion
11/19/1985,1985,11,19,United States,Delaware,39.158035,-75.524734,Facility/Infrastructure Attack
11/29/1985,1985,11,29,United States,District of Columbia,38.908642,-77.015381,Facility/Infrastructure Attack
12/2/1985,1985,12,2,United States,Oregon,45.511795,-122.675629,Bombing/Explosion
12/2/1985,1985,12,2,United States,Oregon,45.511795,-122.675629,Bombing/Explosion
12/2/1985,1985,12,2,United States,Oregon,45.523062,-122.676482,Bombing/Explosion
12/2/1985,1985,12,2,United States,Oregon,45.519015,-123.111169,Bombing/Explosion
12/10/1985,1985,12,10,United States,New York,40.697132,-73.931351,Bombing/Explosion
12/11/1985,1985,12,11,United States,California,38.579065,-121.491014,Bombing/Explosion
12/30/1985,1985,12,30,United States,Ohio,39.103175,-84.511981,Facility/Infrastructure Attack
12/30/1985,1985,12,30,United States,Ohio,39.103175,-84.511981,Facility/Infrastructure Attack
12/31/1985,1985,12,31,United States,Ohio,41.67086,-83.543846,Facility/Infrastructure Attack
1/6/1986,1986,1,6,United States,Massachusetts,42.358635,-71.056699,Bombing/Explosion
3/3/1986,1986,3,3,United States,California,34.097866,-118.407379,Bombing/Explosion
3/6/1986,1986,3,6,United States,Idaho,47.765793,-116.757971,Bombing/Explosion
3/13/1986,1986,3,13,United States,Louisiana,30.443335,-91.186994,Facility/Infrastructure Attack
3/18/1986,1986,3,18,United States,California,33.75178,-117.993468,Assassination
4/28/1986,1986,4,28,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
5/13/1986,1986,5,13,United States,Illinois,42.271817,-89.094544,Facility/Infrastructure Attack
5/14/1986,1986,5,14,United States,Arizona,33.34835,-112.677484,Facility/Infrastructure Attack
5/20/1986,1986,5,20,United States,Ohio,41.67086,-83.543846,Facility/Infrastructure Attack
6/9/1986,1986,6,9,United States,Kansas,37.68698,-97.335579,Bombing/Explosion
6/14/1986,1986,6,14,United States,Missouri,38.59286,-90.510679,Facility/Infrastructure Attack
7/3/1986,1986,7,3,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
12/10/1980,1980,12,10,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
12/6/1976,1976,12,6,United States,Pennsylvania,40.438335,-79.997459,Armed Assault
2/20/1980,1980,2,20,United States,New York,41.039559,-73.87149,Hostage Taking (Barricade Incident)
3/23/1981,1981,3,23,United States,Connecticut,41.392682,-73.453592,Hostage Taking (Barricade Incident)
8/16/1975,1975,8,16,United States,California,34.06857,-118.027606,Assassination
6/25/1982,1982,6,25,United States,New York,43.00487,-76.183599,Hostage Taking (Barricade Incident)
4/2/1982,1982,4,2,United States,Vermont,44.47592,-73.213234,Hostage Taking (Barricade Incident)
2/23/1983,1983,2,23,United States,New York,43.095808,-75.242762,Hostage Taking (Barricade Incident)
7/6/1983,1983,7,6,United States,New York,42.786839,-73.971519,Hostage Taking (Barricade Incident)
10/18/1983,1983,10,18,United States,New York,43.038712,-76.073792,Hostage Taking (Barricade Incident)
1/30/1984,1984,1,30,United States,Washington,47.657162,-117.25507,Hostage Taking (Barricade Incident)
3/16/1984,1984,3,16,United States,Washington,47.610786,-122.331306,Facility/Infrastructure Attack
5/3/1974,1974,5,3,United States,Connecticut,41.30713,-72.924979,Armed Assault
4/21/1975,1975,4,21,United States,California,38.579065,-121.491014,Armed Assault
7/18/1973,1973,7,18,United States,New York,40.697132,-73.931351,Hostage Taking (Barricade Incident)
5/26/1977,1977,5,26,United States,New York,40.697132,-73.931351,Hostage Taking (Barricade Incident)
10/19/1977,1977,10,19,United States,New York,40.912456,-73.838276,Hostage Taking (Barricade Incident)
10/12/1978,1978,10,12,United States,New York,40.697132,-73.931351,Hostage Taking (Barricade Incident)
6/2/1981,1981,6,2,United States,New York,40.697132,-73.931351,Hostage Taking (Barricade Incident)
11/23/1981,1981,11,23,United States,Virginia,38.878742,-77.100006,Hostage Taking (Barricade Incident)
12/21/1981,1981,12,21,United States,Georgia,32.397265,-82.061054,Hostage Taking (Barricade Incident)
1/25/1994,1994,1,25,United States,Iowa,42.025345,-93.620199,Hostage Taking (Barricade Incident)
2/15/1994,1994,2,15,United States,Iowa,41.523505,-90.577549,Hostage Taking (Barricade Incident)
3/4/1994,1994,3,4,United States,Wisconsin,44.512795,-88.010159,Hostage Taking (Barricade Incident)
6/8/1994,1994,6,8,United States,Ohio,39.291087,-84.482954,Hostage Taking (Barricade Incident)
9/21/1994,1994,9,21,United States,Kansas,38.984895,-94.671684,Hostage Taking (Barricade Incident)
11/11/1994,1994,11,11,United States,Iowa,41.579662,-93.621506,Hostage Taking (Barricade Incident)
5/23/1995,1995,5,23,United States,Kentucky,38.25486,-85.766404,Hostage Taking (Barricade Incident)
12/19/1995,1995,12,19,United States,Ohio,41.715575,-83.704249,Hostage Taking (Barricade Incident)
12/9/1994,1994,12,9,United States,Ohio,41.371738,-81.810877,Hostage Taking (Barricade Incident)
12/27/1994,1994,12,27,United States,Missouri,38.716635,-90.436829,Hostage Taking (Barricade Incident)
8/30/1995,1995,8,30,United States,Wisconsin,43.125163,-89.309099,Hostage Taking (Barricade Incident)
3/29/1995,1995,3,29,United States,Iowa,41.579662,-93.621506,Hostage Taking (Barricade Incident)
8/16/1995,1995,8,16,United States,Missouri,38.755299,-90.406378,Hostage Taking (Barricade Incident)
10/25/1994,1994,10,25,United States,Ohio,39.96196,-83.002984,Hostage Taking (Barricade Incident)
6/22/1995,1995,6,22,United States,Wisconsin,43.125946,-87.928409,Hostage Taking (Barricade Incident)
6/20/1977,1977,6,20,United States,Washington,47.602104,-122.156296,Hostage Taking (Barricade Incident)
5/21/1977,1977,5,21,United States,Washington,47.581035,-122.076761,Facility/Infrastructure Attack
5/16/1974,1974,5,16,United States,California,34.097866,-118.407379,Armed Assault
12/19/1978,1978,12,19,United States,New Jersey,40.795495,-74.317414,Armed Assault
9/11/1979,1979,9,11,United States,New Jersey,40.944407,-74.070626,Armed Assault
4/22/1980,1980,4,22,United States,New York,40.616,-73.746614,Armed Assault
9/18/1973,1973,9,18,United States,New Jersey,40.528045,-74.384629,Assassination
10/18/1973,1973,10,18,United States,New Jersey,40.699608,-74.200894,Assassination
3/16/1972,1972,3,16,United States,New York,40.697132,-73.931351,Hostage Taking (Barricade Incident)
9/29/1972,1972,9,29,United States,New York,40.697132,-73.931351,Hostage Taking (Barricade Incident)
9/20/1972,1972,9,20,United States,New York,40.697132,-73.931351,Assassination
9/20/1972,1972,9,20,United States,New York,40.697132,-73.931351,Assassination
9/20/1972,1972,9,20,United States,New York,40.697132,-73.931351,Assassination
10/27/1998,1998,10,27,United States,New Hampshire,43.20725,-71.536604,Bombing/Explosion
10/27/1998,1998,10,27,United States,New Hampshire,43.20725,-71.536604,Bombing/Explosion
1/17/1972,1972,1,17,United States,California,37.424305,-122.143913,Bombing/Explosion
1/3/2000,2000,1,3,United States,Ohio,39.103175,-84.511981,Bombing/Explosion
1/3/2000,2000,1,3,United States,Ohio,39.103175,-84.511981,Bombing/Explosion
12/14/1994,1994,12,14,United States,Missouri,39.176086,-94.574127,Facility/Infrastructure Attack
11/5/2001,2001,11,5,United States,Michigan,47.117051,-88.544531,Facility/Infrastructure Attack
11/5/2001,2001,11,5,United States,Michigan,47.12186,-88.570024,Facility/Infrastructure Attack
1/7/1972,1972,1,7,United States,California,37.755363,-122.443352,Bombing/Explosion
1/7/1972,1972,1,7,United States,California,37.755363,-122.443352,Bombing/Explosion
1/7/1972,1972,1,7,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
1/7/1972,1972,1,7,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
1/7/1972,1972,1,7,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
